pitch_type,px,pz,des,num,gameday_link,start_speed,spin_dir,spin_rate,pfx_x,pfx_z,type,pitcher_name,event,stand,Pitch_Type,Foul,InPlay,Miss,Swing
FF,-0.943,3.161,"In play, out(s)",1,gid_2016_05_17_anamlb_lanmlb_1,92.4,177.565,2344.807,0.51,11.9,X,Clayton Kershaw,Lineout,R,Four-Seam,FALSE,TRUE,FALSE,TRUE
FF,0.132,2.465,Swinging Strike,2,gid_2016_05_17_anamlb_lanmlb_1,93.7,175.224,3013.412,1.26,15.03,S,Clayton Kershaw,Strikeout,L,Four-Seam,FALSE,FALSE,TRUE,TRUE
FF,-0.317,2.67,Swinging Strike,2,gid_2016_05_17_anamlb_lanmlb_1,93.8,184.947,2840.657,-1.24,14.32,S,Clayton Kershaw,Strikeout,L,Four-Seam,FALSE,FALSE,TRUE,TRUE
FF,-0.254,2.646,Foul,2,gid_2016_05_17_anamlb_lanmlb_1,94.7,187.897,2496.35,-1.7,12.24,S,Clayton Kershaw,Strikeout,L,Four-Seam,TRUE,FALSE,FALSE,TRUE
CU,0.515,2.546,Foul,2,gid_2016_05_17_anamlb_lanmlb_1,73.7,324.996,1228.742,-4.48,-6.47,S,Clayton Kershaw,Strikeout,L,Curve Ball,TRUE,FALSE,FALSE,TRUE
FF,-1.161,2.435,Foul,2,gid_2016_05_17_anamlb_lanmlb_1,94.7,181.859,2866.365,-0.46,14.19,S,Clayton Kershaw,Strikeout,L,Four-Seam,TRUE,FALSE,FALSE,TRUE
SL,-1.095,0.874,Swinging Strike,3,gid_2016_05_17_anamlb_lanmlb_1,89.3,222.805,1419.913,-5.05,5.41,S,Clayton Kershaw,Strikeout,R,Slider,FALSE,FALSE,TRUE,TRUE
SL,-0.215,2.315,Foul,3,gid_2016_05_17_anamlb_lanmlb_1,87.2,189.852,1293.282,-1.19,6.8,S,Clayton Kershaw,Strikeout,R,Slider,TRUE,FALSE,FALSE,TRUE
SL,-0.348,1.871,Foul,3,gid_2016_05_17_anamlb_lanmlb_1,88.7,232.18,1452.635,-6.07,4.67,S,Clayton Kershaw,Strikeout,R,Slider,TRUE,FALSE,FALSE,TRUE
FF,-0.578,2.131,Swinging Strike,3,gid_2016_05_17_anamlb_lanmlb_1,94.3,191.459,2355.212,-2.32,11.43,S,Clayton Kershaw,Strikeout,R,Four-Seam,FALSE,FALSE,TRUE,TRUE
CU,0.493,3.032,"In play, no out",7,gid_2016_05_17_anamlb_lanmlb_1,72.5,340.245,1299.554,-2.87,-8.07,X,Clayton Kershaw,Single,R,Curve Ball,FALSE,TRUE,FALSE,TRUE
FF,-0.583,2.709,Foul,8,gid_2016_05_17_anamlb_lanmlb_1,94.1,181.661,2802.539,-0.41,14.05,S,Clayton Kershaw,Groundout,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
SL,-0.237,3.276,"In play, out(s)",8,gid_2016_05_17_anamlb_lanmlb_1,86.7,206.374,925.738,-2.21,4.41,X,Clayton Kershaw,Groundout,R,Slider,FALSE,TRUE,FALSE,TRUE
SL,-0.342,2.153,Foul,9,gid_2016_05_17_anamlb_lanmlb_1,87.3,188.012,1377.395,-1.02,7.23,S,Clayton Kershaw,Single,R,Slider,TRUE,FALSE,FALSE,TRUE
FF,-0.604,2.049,"In play, no out",9,gid_2016_05_17_anamlb_lanmlb_1,93.5,180.845,2697.745,-0.2,13.55,X,Clayton Kershaw,Single,R,Four-Seam,FALSE,TRUE,FALSE,TRUE
FF,-0.339,2.702,"In play, run(s)",10,gid_2016_05_17_anamlb_lanmlb_1,93.7,172.677,2878.388,1.86,14.42,X,Clayton Kershaw,Single,R,Four-Seam,FALSE,TRUE,FALSE,TRUE
FF,-0.233,2.02,"In play, out(s)",11,gid_2016_05_17_anamlb_lanmlb_1,92.4,181.839,2499.145,-0.41,12.85,X,Clayton Kershaw,Groundout,R,Four-Seam,FALSE,TRUE,FALSE,TRUE
SL,0.446,1.919,Swinging Strike,12,gid_2016_05_17_anamlb_lanmlb_1,90.4,205.046,2020.792,-4.48,9.55,S,Clayton Kershaw,Strikeout,R,Slider,FALSE,FALSE,TRUE,TRUE
SL,-0.62,1.078,Swinging Strike,12,gid_2016_05_17_anamlb_lanmlb_1,86.7,223.853,711.014,-2.68,2.74,S,Clayton Kershaw,Strikeout,R,Slider,FALSE,FALSE,TRUE,TRUE
SL,-0.449,1.29,Swinging Strike,17,gid_2016_05_17_anamlb_lanmlb_1,88.3,214.098,1298.52,-3.88,5.68,S,Clayton Kershaw,Strikeout,R,Slider,FALSE,FALSE,TRUE,TRUE
SL,-1.212,1.378,Swinging Strike,17,gid_2016_05_17_anamlb_lanmlb_1,88.6,226.763,1415.994,-5.47,5.1,S,Clayton Kershaw,Strikeout,R,Slider,FALSE,FALSE,TRUE,TRUE
FF,-0.371,2.444,Foul,18,gid_2016_05_17_anamlb_lanmlb_1,94.8,176.154,2966.139,0.99,14.69,S,Clayton Kershaw,Groundout,L,Four-Seam,TRUE,FALSE,FALSE,TRUE
SL,-0.262,2.223,Foul,18,gid_2016_05_17_anamlb_lanmlb_1,89,229.955,1427.62,-5.75,4.79,S,Clayton Kershaw,Groundout,L,Slider,TRUE,FALSE,FALSE,TRUE
SL,-0.382,2.15,"In play, out(s)",18,gid_2016_05_17_anamlb_lanmlb_1,89.2,205.971,1555.951,-3.56,7.26,X,Clayton Kershaw,Groundout,L,Slider,FALSE,TRUE,FALSE,TRUE
FF,-0.091,3.642,Foul,19,gid_2016_05_17_anamlb_lanmlb_1,93.9,184.719,2806.051,-1.16,13.98,S,Clayton Kershaw,Groundout,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
CU,-0.345,2.284,Foul,19,gid_2016_05_17_anamlb_lanmlb_1,73.3,346.333,1504.009,-2.29,-9.49,S,Clayton Kershaw,Groundout,R,Curve Ball,TRUE,FALSE,FALSE,TRUE
SL,-0.635,2.148,Foul,19,gid_2016_05_17_anamlb_lanmlb_1,87.7,227.938,1113.741,-4.39,3.92,S,Clayton Kershaw,Groundout,R,Slider,TRUE,FALSE,FALSE,TRUE
SL,-0.457,1.803,"In play, out(s)",19,gid_2016_05_17_anamlb_lanmlb_1,88.8,233.668,1085.516,-4.57,3.32,X,Clayton Kershaw,Groundout,R,Slider,FALSE,TRUE,FALSE,TRUE
FF,-0.207,3.581,Foul,25,gid_2016_05_17_anamlb_lanmlb_1,92.4,178.369,2599.225,0.37,13.05,S,Clayton Kershaw,Groundout,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
SL,-0.079,2.427,"In play, out(s)",25,gid_2016_05_17_anamlb_lanmlb_1,89.1,216.424,1380.169,-4.3,5.78,X,Clayton Kershaw,Groundout,R,Slider,FALSE,TRUE,FALSE,TRUE
SL,0.01,1.063,Swinging Strike,26,gid_2016_05_17_anamlb_lanmlb_1,88,187.676,1626.601,-1.15,8.52,S,Clayton Kershaw,Strikeout,R,Slider,FALSE,FALSE,TRUE,TRUE
SL,0.896,1.466,Swinging Strike,26,gid_2016_05_17_anamlb_lanmlb_1,90.3,182.427,1989.942,-0.44,10.32,S,Clayton Kershaw,Strikeout,R,Slider,FALSE,FALSE,TRUE,TRUE
FF,0.613,2.575,"In play, no out",27,gid_2016_05_17_anamlb_lanmlb_1,94.5,172.653,3085.196,1.99,15.38,X,Clayton Kershaw,Single,R,Four-Seam,FALSE,TRUE,FALSE,TRUE
FF,-0.49,2.726,Foul,28,gid_2016_05_17_anamlb_lanmlb_1,94.4,177.797,2375.714,0.46,11.87,S,Clayton Kershaw,Groundout,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
SL,-0.18,1.504,Swinging Strike,28,gid_2016_05_17_anamlb_lanmlb_1,86.7,214.418,1536.949,-4.68,6.79,S,Clayton Kershaw,Groundout,R,Slider,FALSE,FALSE,TRUE,TRUE
SL,-0.661,1.111,Foul,28,gid_2016_05_17_anamlb_lanmlb_1,88.6,209.576,1487.377,-3.93,6.88,S,Clayton Kershaw,Groundout,R,Slider,TRUE,FALSE,FALSE,TRUE
SL,0.585,3.337,Foul (Runner Going),28,gid_2016_05_17_anamlb_lanmlb_1,87.9,212.047,995.306,-2.8,4.42,S,Clayton Kershaw,Groundout,R,Slider,TRUE,FALSE,FALSE,TRUE
FF,0.722,2.972,"In play, out(s)",28,gid_2016_05_17_anamlb_lanmlb_1,94.5,182.959,3177.062,-0.82,15.79,X,Clayton Kershaw,Groundout,R,Four-Seam,FALSE,TRUE,FALSE,TRUE
FF,-0.203,2.161,Swinging Strike,35,gid_2016_05_17_anamlb_lanmlb_1,92.4,178.44,2674.027,0.37,13.49,S,Clayton Kershaw,Strikeout,R,Four-Seam,FALSE,FALSE,TRUE,TRUE
FF,-0.27,2.106,"In play, out(s)",36,gid_2016_05_17_anamlb_lanmlb_1,93,187.642,2697.741,-1.79,13.29,X,Clayton Kershaw,Groundout,R,Four-Seam,FALSE,TRUE,FALSE,TRUE
FF,-0.429,2.478,Foul,37,gid_2016_05_17_anamlb_lanmlb_1,93.1,174.186,2626.693,1.36,13.27,S,Clayton Kershaw,Strikeout,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
FF,-0.619,1.953,Foul,37,gid_2016_05_17_anamlb_lanmlb_1,93.4,187.039,2522.482,-1.56,12.56,S,Clayton Kershaw,Strikeout,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
FF,0.684,3.3,Foul,37,gid_2016_05_17_anamlb_lanmlb_1,94.5,183.397,3104.838,-0.91,15.34,S,Clayton Kershaw,Strikeout,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
CU,0.209,1.016,Swinging Strike (Blocked),37,gid_2016_05_17_anamlb_lanmlb_1,73,0.491,1183.119,0.07,-7.77,S,Clayton Kershaw,Strikeout,R,Curve Ball,FALSE,FALSE,TRUE,TRUE
FF,0.09,2.874,Swinging Strike,43,gid_2016_05_17_anamlb_lanmlb_1,92.7,184.683,3031.841,-1.25,15.27,S,Clayton Kershaw,Strikeout,L,Four-Seam,FALSE,FALSE,TRUE,TRUE
FF,-0.898,3.204,Swinging Strike,43,gid_2016_05_17_anamlb_lanmlb_1,93,178.193,2568.939,0.41,12.95,S,Clayton Kershaw,Strikeout,L,Four-Seam,FALSE,FALSE,TRUE,TRUE
FF,-1.059,2.55,Swinging Strike,43,gid_2016_05_17_anamlb_lanmlb_1,94.8,172.952,2702.964,1.64,13.19,S,Clayton Kershaw,Strikeout,L,Four-Seam,FALSE,FALSE,TRUE,TRUE
CU,0.303,2.697,"In play, out(s)",44,gid_2016_05_17_anamlb_lanmlb_1,72.4,339.979,1277.211,-2.86,-7.9,X,Clayton Kershaw,Flyout,R,Curve Ball,FALSE,TRUE,FALSE,TRUE
FF,-0.422,2.182,Foul,45,gid_2016_05_17_anamlb_lanmlb_1,93.6,175.607,2812.597,1.08,14.05,S,Clayton Kershaw,Flyout,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
SL,-0.033,2.61,"In play, out(s)",45,gid_2016_05_17_anamlb_lanmlb_1,89.2,219.043,1677.482,-5.57,6.82,X,Clayton Kershaw,Flyout,R,Slider,FALSE,TRUE,FALSE,TRUE
SL,-0.585,1.352,Swinging Strike,50,gid_2016_05_17_anamlb_lanmlb_1,85.8,223.508,919.667,-3.45,3.58,S,Clayton Kershaw,Strikeout,R,Slider,FALSE,FALSE,TRUE,TRUE
SL,-1.439,0.973,Swinging Strike (Blocked),50,gid_2016_05_17_anamlb_lanmlb_1,88.3,242.255,909.813,-4.26,2.2,S,Clayton Kershaw,Strikeout,R,Slider,FALSE,FALSE,TRUE,TRUE
CU,-0.089,1.437,Swinging Strike,51,gid_2016_05_17_anamlb_lanmlb_1,72.9,347.275,1272.825,-1.83,-8.17,S,Clayton Kershaw,Flyout,R,Curve Ball,FALSE,FALSE,TRUE,TRUE
SL,-0.054,2.178,"In play, out(s)",51,gid_2016_05_17_anamlb_lanmlb_1,88.7,210.124,1858.256,-4.94,8.47,X,Clayton Kershaw,Flyout,R,Slider,FALSE,TRUE,FALSE,TRUE
FF,-0.082,3.219,"In play, out(s)",52,gid_2016_05_17_anamlb_lanmlb_1,93.1,177.369,2538.921,0.59,12.72,X,Clayton Kershaw,Flyout,R,Four-Seam,FALSE,TRUE,FALSE,TRUE
FF,-0.885,2.659,Foul,57,gid_2016_05_17_anamlb_lanmlb_1,92.1,181.132,2707.241,-0.27,13.77,S,Clayton Kershaw,Strikeout,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
CU,-0.482,1.562,Swinging Strike,57,gid_2016_05_17_anamlb_lanmlb_1,73.2,342.079,1109.261,-2.22,-6.92,S,Clayton Kershaw,Strikeout,R,Curve Ball,FALSE,FALSE,TRUE,TRUE
FF,-1.197,1.757,Foul,58,gid_2016_05_17_anamlb_lanmlb_1,93.9,176.818,2657.128,0.74,13.23,S,Clayton Kershaw,Strikeout,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
SL,-0.194,2.561,Foul,58,gid_2016_05_17_anamlb_lanmlb_1,87.4,206.585,1379.821,-3.27,6.48,S,Clayton Kershaw,Strikeout,R,Slider,TRUE,FALSE,FALSE,TRUE
CU,0.032,2.609,Foul,58,gid_2016_05_17_anamlb_lanmlb_1,73.1,347.412,1322.061,-1.88,-8.49,S,Clayton Kershaw,Strikeout,R,Curve Ball,TRUE,FALSE,FALSE,TRUE
SL,-0.713,3.061,Swinging Strike,58,gid_2016_05_17_anamlb_lanmlb_1,86.9,232.835,994.492,-4.25,3.17,S,Clayton Kershaw,Strikeout,R,Slider,FALSE,FALSE,TRUE,TRUE
SL,-0.874,1.899,Foul,59,gid_2016_05_17_anamlb_lanmlb_1,85.6,211.455,1249.925,-3.56,5.77,S,Clayton Kershaw,Lineout,R,Slider,TRUE,FALSE,FALSE,TRUE
SL,0.195,2.874,"In play, out(s)",59,gid_2016_05_17_anamlb_lanmlb_1,87.1,202.369,1969.613,-4.03,9.75,X,Clayton Kershaw,Lineout,R,Slider,FALSE,TRUE,FALSE,TRUE
FF,0.283,1.834,"In play, no out",1,gid_2016_05_23_cinmlb_lanmlb_1,92.4,170.422,3114.301,2.62,15.5,X,Clayton Kershaw,Double,R,Four-Seam,FALSE,TRUE,FALSE,TRUE
FF,-0.212,2.131,"In play, out(s)",2,gid_2016_05_23_cinmlb_lanmlb_1,93.1,173.655,3043.384,1.7,15.24,X,Clayton Kershaw,Sac Bunt,R,Four-Seam,FALSE,TRUE,FALSE,TRUE
SL,0.091,2.635,Foul,3,gid_2016_05_23_cinmlb_lanmlb_1,88.9,224.812,1254.582,-4.6,4.59,S,Clayton Kershaw,Lineout,L,Slider,TRUE,FALSE,FALSE,TRUE
SL,-0.636,2.888,"In play, out(s)",3,gid_2016_05_23_cinmlb_lanmlb_1,87.6,206.329,1197.414,-2.83,5.67,X,Clayton Kershaw,Lineout,L,Slider,FALSE,TRUE,FALSE,TRUE
SL,-0.577,0.654,Swinging Strike (Blocked),4,gid_2016_05_23_cinmlb_lanmlb_1,87.8,226.09,1392.248,-5.35,5.1,S,Clayton Kershaw,Groundout,R,Slider,FALSE,FALSE,TRUE,TRUE
FF,-0.743,3.219,"In play, out(s)",4,gid_2016_05_23_cinmlb_lanmlb_1,93.4,186.758,2390.571,-1.41,11.86,X,Clayton Kershaw,Groundout,R,Four-Seam,FALSE,TRUE,FALSE,TRUE
FF,-0.27,2.669,"In play, out(s)",10,gid_2016_05_23_cinmlb_lanmlb_1,91.6,176.863,2702.473,0.75,13.69,X,Clayton Kershaw,Groundout,L,Four-Seam,FALSE,TRUE,FALSE,TRUE
SL,-0.205,1.401,Swinging Strike,11,gid_2016_05_23_cinmlb_lanmlb_1,87.5,212.29,1683.22,-4.78,7.52,S,Clayton Kershaw,Strikeout,R,Slider,FALSE,FALSE,TRUE,TRUE
SL,-0.971,2.069,Foul,11,gid_2016_05_23_cinmlb_lanmlb_1,87.4,221.943,1420.066,-5.04,5.57,S,Clayton Kershaw,Strikeout,R,Slider,TRUE,FALSE,FALSE,TRUE
CU,-0.747,2.741,Foul Tip,11,gid_2016_05_23_cinmlb_lanmlb_1,73.4,354.247,1615.776,-1.04,-10.35,S,Clayton Kershaw,Strikeout,R,Curve Ball,TRUE,FALSE,FALSE,TRUE
SL,-1.167,1.659,Swinging Strike,12,gid_2016_05_23_cinmlb_lanmlb_1,87.8,229.561,875.341,-3.53,2.96,S,Clayton Kershaw,Flyout,R,Slider,FALSE,FALSE,TRUE,TRUE
FF,-1.203,3.405,"In play, out(s)",12,gid_2016_05_23_cinmlb_lanmlb_1,93.1,196.104,2197.97,-3.05,10.53,X,Clayton Kershaw,Flyout,R,Four-Seam,FALSE,TRUE,FALSE,TRUE
FF,0.238,3.219,"In play, no out",16,gid_2016_05_23_cinmlb_lanmlb_1,91.9,171.419,2650.807,2.01,13.28,X,Clayton Kershaw,Single,R,Four-Seam,FALSE,TRUE,FALSE,TRUE
FF,-0.896,3.055,"In play, out(s)",17,gid_2016_05_23_cinmlb_lanmlb_1,93,181.925,2622.067,-0.45,13.21,X,Clayton Kershaw,Forceout,L,Four-Seam,FALSE,TRUE,FALSE,TRUE
SL,-0.573,1.859,Swinging Strike,18,gid_2016_05_23_cinmlb_lanmlb_1,87.7,240.217,971.618,-4.52,2.54,S,Clayton Kershaw,Groundout,R,Slider,FALSE,FALSE,TRUE,TRUE
SL,-0.893,2.322,Foul,18,gid_2016_05_23_cinmlb_lanmlb_1,86.9,234.869,1150.045,-5.05,3.5,S,Clayton Kershaw,Groundout,R,Slider,TRUE,FALSE,FALSE,TRUE
SL,0.282,1.577,"In play, out(s)",18,gid_2016_05_23_cinmlb_lanmlb_1,86.9,205.328,1430.162,-3.31,6.94,X,Clayton Kershaw,Groundout,R,Slider,FALSE,TRUE,FALSE,TRUE
CU,0.016,2.463,Foul,19,gid_2016_05_23_cinmlb_lanmlb_1,72.6,342.563,1480.907,-2.89,-9.28,S,Clayton Kershaw,Groundout,R,Curve Ball,TRUE,FALSE,FALSE,TRUE
SL,0.37,1.609,"In play, out(s)",19,gid_2016_05_23_cinmlb_lanmlb_1,88.4,188.795,1488.935,-1.19,7.67,X,Clayton Kershaw,Groundout,R,Slider,FALSE,TRUE,FALSE,TRUE
FF,-0.429,2.677,Foul,23,gid_2016_05_23_cinmlb_lanmlb_1,93.1,184.269,2574.893,-0.97,12.89,S,Clayton Kershaw,Walk,L,Four-Seam,TRUE,FALSE,FALSE,TRUE
FF,-0.697,1.842,"In play, out(s)",24,gid_2016_05_23_cinmlb_lanmlb_1,93.7,184.49,2732.729,-1.07,13.57,X,Clayton Kershaw,Grounded Into DP,R,Four-Seam,FALSE,TRUE,FALSE,TRUE
FF,-0.186,2.725,Swinging Strike,25,gid_2016_05_23_cinmlb_lanmlb_1,93.9,179.862,2886.944,0.04,14.41,S,Clayton Kershaw,Groundout,L,Four-Seam,FALSE,FALSE,TRUE,TRUE
FF,-0.235,3.294,Swinging Strike,25,gid_2016_05_23_cinmlb_lanmlb_1,93.2,189.631,2669.255,-2.26,13.26,S,Clayton Kershaw,Groundout,L,Four-Seam,FALSE,FALSE,TRUE,TRUE
CU,-0.085,2.795,"In play, out(s)",25,gid_2016_05_23_cinmlb_lanmlb_1,73.6,340.053,1789.593,-3.94,-10.93,X,Clayton Kershaw,Groundout,L,Curve Ball,FALSE,TRUE,FALSE,TRUE
FF,-0.653,2.541,Foul,30,gid_2016_05_23_cinmlb_lanmlb_1,92.4,183.544,2542.031,-0.8,12.8,S,Clayton Kershaw,Strikeout,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
SL,-0.441,2.795,"In play, out(s)",31,gid_2016_05_23_cinmlb_lanmlb_1,86.6,245.692,1140.354,-5.56,2.47,X,Clayton Kershaw,Flyout,R,Slider,FALSE,TRUE,FALSE,TRUE
FF,-0.554,3.091,Swinging Strike,37,gid_2016_05_23_cinmlb_lanmlb_1,92.1,182.609,2698.714,-0.63,13.72,S,Clayton Kershaw,Strikeout,L,Four-Seam,FALSE,FALSE,TRUE,TRUE
FF,0.059,2.774,Swinging Strike,37,gid_2016_05_23_cinmlb_lanmlb_1,93.9,180.855,2808.886,-0.21,14.06,S,Clayton Kershaw,Strikeout,L,Four-Seam,FALSE,FALSE,TRUE,TRUE
FF,0.404,3.453,Swinging Strike,38,gid_2016_05_23_cinmlb_lanmlb_1,93.5,170.048,2782.07,2.43,13.81,S,Clayton Kershaw,Groundout,R,Four-Seam,FALSE,FALSE,TRUE,TRUE
CU,0.565,2.314,"In play, out(s)",38,gid_2016_05_23_cinmlb_lanmlb_1,73.7,346.413,1323.902,-2.01,-8.39,X,Clayton Kershaw,Groundout,R,Curve Ball,FALSE,TRUE,FALSE,TRUE
SL,-0.9,1.691,Swinging Strike,39,gid_2016_05_23_cinmlb_lanmlb_1,87.9,226.889,1391.378,-5.4,5.01,S,Clayton Kershaw,Groundout,R,Slider,FALSE,FALSE,TRUE,TRUE
CU,0.737,3.193,"In play, out(s)",39,gid_2016_05_23_cinmlb_lanmlb_1,73.5,335.925,1317.491,-3.46,-7.81,X,Clayton Kershaw,Groundout,R,Curve Ball,FALSE,TRUE,FALSE,TRUE
SL,-0.012,2.29,Foul,45,gid_2016_05_23_cinmlb_lanmlb_1,85.3,230.983,1823.657,-7.83,6.3,S,Clayton Kershaw,Strikeout,L,Slider,TRUE,FALSE,FALSE,TRUE
SL,-0.732,1.352,Foul,46,gid_2016_05_23_cinmlb_lanmlb_1,87.7,214.336,1531.617,-4.55,6.62,S,Clayton Kershaw,Groundout,R,Slider,TRUE,FALSE,FALSE,TRUE
FF,-0.773,3.297,"In play, out(s)",46,gid_2016_05_23_cinmlb_lanmlb_1,92.4,182.435,2812.006,-0.6,14.09,X,Clayton Kershaw,Groundout,R,Four-Seam,FALSE,TRUE,FALSE,TRUE
SL,0.029,2.821,"In play, out(s)",47,gid_2016_05_23_cinmlb_lanmlb_1,87.4,189.695,1049.099,-0.95,5.49,X,Clayton Kershaw,Groundout,L,Slider,FALSE,TRUE,FALSE,TRUE
SL,-0.051,2.637,Foul,51,gid_2016_05_23_cinmlb_lanmlb_1,86.1,234.282,1111.123,-4.94,3.51,S,Clayton Kershaw,Strikeout,R,Slider,TRUE,FALSE,FALSE,TRUE
CU,0.619,2.164,Swinging Strike,51,gid_2016_05_23_cinmlb_lanmlb_1,72.6,348.064,1258.895,-1.7,-8.12,S,Clayton Kershaw,Strikeout,R,Curve Ball,FALSE,FALSE,TRUE,TRUE
SL,0.084,2.065,Foul Tip,51,gid_2016_05_23_cinmlb_lanmlb_1,87.3,219.059,1367.333,-4.64,5.67,S,Clayton Kershaw,Strikeout,R,Slider,TRUE,FALSE,FALSE,TRUE
FF,-0.463,2.661,Foul,52,gid_2016_05_23_cinmlb_lanmlb_1,93.6,173.226,2908.743,1.74,14.62,S,Clayton Kershaw,Strikeout,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
FF,-0.966,2.816,"In play, out(s)",53,gid_2016_05_23_cinmlb_lanmlb_1,93.9,182.529,2760.173,-0.61,13.8,X,Clayton Kershaw,Groundout,R,Four-Seam,FALSE,TRUE,FALSE,TRUE
FF,-0.437,2.71,Foul,57,gid_2016_05_23_cinmlb_lanmlb_1,92.7,180.243,2251.343,-0.05,11.38,S,Clayton Kershaw,Groundout,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
SL,-0.47,1.829,"In play, out(s)",57,gid_2016_05_23_cinmlb_lanmlb_1,88,233.097,605.75,-2.54,1.87,X,Clayton Kershaw,Groundout,R,Slider,FALSE,TRUE,FALSE,TRUE
FF,-0.415,2.946,Foul,58,gid_2016_05_23_cinmlb_lanmlb_1,93,181.185,2660.866,-0.28,13.47,S,Clayton Kershaw,Groundout,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
SL,-0.667,2.307,Foul,58,gid_2016_05_23_cinmlb_lanmlb_1,86.7,238.792,851.182,-3.9,2.32,S,Clayton Kershaw,Groundout,R,Slider,TRUE,FALSE,FALSE,TRUE
FF,-0.239,2.291,"In play, out(s)",58,gid_2016_05_23_cinmlb_lanmlb_1,94,182.018,2839.927,-0.51,14.31,X,Clayton Kershaw,Groundout,R,Four-Seam,FALSE,TRUE,FALSE,TRUE
SL,-0.729,1.8,Foul,59,gid_2016_05_23_cinmlb_lanmlb_1,87.5,225.635,1248.791,-4.83,4.68,S,Clayton Kershaw,Flyout,R,Slider,TRUE,FALSE,FALSE,TRUE
FF,0.658,2.405,Foul,59,gid_2016_05_23_cinmlb_lanmlb_1,93.9,189.234,3235.917,-2.64,16.2,S,Clayton Kershaw,Flyout,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
CU,0.603,2.721,"In play, out(s)",59,gid_2016_05_23_cinmlb_lanmlb_1,73.4,359.702,1520.474,-0.05,-9.97,X,Clayton Kershaw,Flyout,R,Curve Ball,FALSE,TRUE,FALSE,TRUE
FF,-0.614,2.269,"In play, no out",4,gid_2016_05_29_lanmlb_nynmlb_1,93.7,170.019,2335.922,2.03,11.48,X,Clayton Kershaw,Double,L,Four-Seam,FALSE,TRUE,FALSE,TRUE
FF,-0.242,2.126,Foul,5,gid_2016_05_29_lanmlb_nynmlb_1,93.4,176.961,2579.781,0.68,12.83,S,Clayton Kershaw,Groundout,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
SL,-0.962,2.862,"In play, out(s)",5,gid_2016_05_29_lanmlb_nynmlb_1,89.2,208.663,974.275,-2.43,4.41,X,Clayton Kershaw,Groundout,R,Slider,FALSE,TRUE,FALSE,TRUE
SL,-1.137,1.508,Swinging Strike,6,gid_2016_05_29_lanmlb_nynmlb_1,89.8,207.638,352.976,-0.85,1.59,S,Clayton Kershaw,Strikeout,R,Slider,FALSE,FALSE,TRUE,TRUE
FF,0.002,2.649,Foul,6,gid_2016_05_29_lanmlb_nynmlb_1,94.2,178.205,2189.221,0.34,10.89,S,Clayton Kershaw,Strikeout,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
SL,-0.575,0.042,Swinging Strike (Blocked),6,gid_2016_05_29_lanmlb_nynmlb_1,88.8,226.969,691.893,-2.66,2.44,S,Clayton Kershaw,Strikeout,R,Slider,FALSE,FALSE,TRUE,TRUE
FF,-1.202,2.891,Foul,7,gid_2016_05_29_lanmlb_nynmlb_1,93.9,183.389,2175.676,-0.64,10.81,S,Clayton Kershaw,Strikeout,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
SL,-0.069,1.225,Foul,7,gid_2016_05_29_lanmlb_nynmlb_1,89.8,218.483,976.998,-3.1,3.86,S,Clayton Kershaw,Strikeout,R,Slider,TRUE,FALSE,FALSE,TRUE
FF,-0.839,2.899,Foul,7,gid_2016_05_29_lanmlb_nynmlb_1,94.9,179.109,2653.507,0.2,12.98,S,Clayton Kershaw,Strikeout,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
SL,-0.551,1.256,Foul,7,gid_2016_05_29_lanmlb_nynmlb_1,88.6,252.477,912.475,-4.61,1.41,S,Clayton Kershaw,Strikeout,R,Slider,TRUE,FALSE,FALSE,TRUE
SL,0.293,3.795,Swinging Strike,7,gid_2016_05_29_lanmlb_nynmlb_1,88.9,197.648,936.811,-1.5,4.68,S,Clayton Kershaw,Strikeout,R,Slider,FALSE,FALSE,TRUE,TRUE
FF,-0.569,3.337,Swinging Strike,13,gid_2016_05_29_lanmlb_nynmlb_1,92.2,170.876,2120.969,1.7,10.52,S,Clayton Kershaw,Strikeout,R,Four-Seam,FALSE,FALSE,TRUE,TRUE
CU,-0.251,1.938,Foul,13,gid_2016_05_29_lanmlb_nynmlb_1,73.6,356.323,1718.859,-0.71,-11.12,S,Clayton Kershaw,Strikeout,R,Curve Ball,TRUE,FALSE,FALSE,TRUE
