pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher_1,fielder_2_1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,barrel,Pitcher,Swing,Miss
FF,2020-08-19,92.4,-1.47571598600668,5.55052147957371,Brett Phillips,621433,545333,null,ball,NA,NA,NA,NA,12,null,R,L,R,KC,CIN,B,null,null,0,0,2020,-0.765109071422442,1.62881792202404,0.09,3.6,NA,NA,NA,1,5,Bot,NA,NA,NA,NA,592200,NA,null,5.66687052360118,-134.459320128063,-2.73020147902254,-10.4934850548925,28.1728393304376,-11.9852800050991,3.26,1.57,NA,NA,NA,92.595,2709,6.32815598529808,631422,545333,592200,458015,571657,553993,520471,673451,608671,592206,-1.47571598600668,null,null,null,null,null,null,null,41,1,4-Seam Fastball,0,4,0,4,4,0,0,4,Infield shift,Standard,NA,Bauer,0,0
SI,2020-08-19,90.6,-1.52425292136578,5.61516197445782,Maikel Franco,596748,545333,field_out,hit_into_play,NA,NA,NA,NA,1,Maikel Franco flies out to left fielder Shogo Akiyama.,R,R,R,KC,CIN,X,7,fly_ball,0,0,2020,-1.01894102120825,1.60627401278312,-0.61,3.28,NA,NA,NA,0,5,Bot,52.97,95.81,NA,NA,592200,NA,null,4.4626295417345,-131.830706230907,-3.331588988864,-12.8330325069916,28.3755142204713,-12.9480302800619,3.35,1.54,299,86.6,43,90.736,2702,6.40290323346601,631422,545333,592200,458015,571657,553993,520471,673451,608671,592206,-1.52425292136578,0.008,0.013,0.00,1,0,0,3,40,1,Sinker,0,4,0,4,4,0,0,4,Standard,Standard,0,Bauer,1,0
FF,2020-08-19,96.6,-1.3043618109884,5.51799405485387,Ryan O'Hearn,656811,545333,field_out,hit_into_play,NA,NA,NA,NA,6,Ryan O'Hearn flies out to right fielder Nick Castellanos.,R,L,R,KC,CIN,X,9,fly_ball,3,2,2020,-0.644482456111127,1.53023301887271,0.5,2.53,593160,NA,624585,2,4,Bot,172.09,72.1,NA,NA,592200,NA,null,6.27603730914913,-140.422264323198,-5.86986034864939,-9.97201992993504,32.7219290506343,-10.7928505353266,3.41,1.58,321,85.7,35,96.647,2897,6.43982192023874,631422,545333,592200,458015,519058,553993,520471,673451,608671,592206,-1.3043618109884,0.018,0.022,0.00,1,0,0,3,33,6,4-Seam Fastball,0,3,0,3,3,0,0,3,Infield shift,Standard,0,Bauer,1,0
FF,2020-08-19,95.9,-1.37409410610716,5.59133945722474,Ryan O'Hearn,656811,545333,null,swinging_strike,NA,NA,NA,NA,5,null,R,L,R,KC,CIN,S,null,null,3,1,2020,-0.94083248958462,1.71425219120351,-0.07,2.7,593160,NA,624585,2,4,Bot,NA,NA,NA,NA,592200,NA,null,5.56995697396077,-139.392771005265,-5.89311620713628,-13.5288805238034,32.1513948676142,-8.70001104610348,3.41,1.58,NA,NA,NA,95.806,2216,6.35533242079953,631422,545333,592200,458015,519058,553993,520471,673451,608671,592206,-1.37409410610716,null,null,null,null,null,null,null,33,5,4-Seam Fastball,0,3,0,3,3,0,0,3,Infield shift,Standard,NA,Bauer,1,1
FF,2020-08-19,95.7,-1.37419410439991,5.51611385698033,Ryan O'Hearn,656811,545333,null,ball,NA,NA,NA,NA,9,null,R,L,R,KC,CIN,B,null,null,2,1,2020,-0.792729867795926,1.61465965207262,0.69,1.62,593160,NA,624585,2,4,Bot,NA,NA,NA,NA,592200,NA,null,7.22641228973334,-138.97589011296,-8.28327710678863,-11.9012368883328,31.4133608020323,-9.54539225637527,3.41,1.64,NA,NA,NA,95.712,2853,6.42733888911689,631422,545333,592200,458015,519058,553993,520471,673451,608671,592206,-1.37419410439991,null,null,null,null,null,null,null,33,4,4-Seam Fastball,0,3,0,3,3,0,0,3,Infield shift,Standard,NA,Bauer,0,0
FF,2020-08-19,95.3,-1.31661546307651,5.46894785216422,Ryan O'Hearn,656811,545333,null,ball,NA,NA,NA,NA,12,null,R,L,R,KC,CIN,B,null,null,1,1,2020,-0.770937817316822,1.62787933178092,1.42,2.55,593160,NA,624585,2,4,Bot,NA,NA,NA,NA,592200,NA,null,8.93828271723819,-138.370919799306,-5.65727385035626,-11.9609775517513,32.386481552405,-10.1778473714303,3.41,1.68,NA,NA,NA,95.23,2839,6.48148081005135,631422,545333,592200,458015,519058,553993,520471,673451,608671,592206,-1.31661546307651,null,null,null,null,null,null,null,33,3,4-Seam Fastball,0,3,0,3,3,0,0,3,Infield shift,Standard,NA,Bauer,0,0
SL,2020-08-19,81.6,-1.81794010302669,5.33499292168276,Ryan O'Hearn,656811,545333,null,ball,NA,NA,NA,NA,13,null,R,L,R,KC,CIN,B,null,null,0,1,2020,1.50872137929752,-0.718506513203198,-0.61,1.32,593160,NA,624585,2,4,Bot,NA,NA,NA,NA,592200,NA,null,-0.181641979931661,-118.829471592168,-1.01849399565422,14.2360678274315,24.8546236507086,-38.9558942190214,3.41,1.52,NA,NA,NA,81.307,2035,6.25678084350524,631422,545333,592200,458015,519058,553993,520471,673451,608671,592206,-1.81794010302669,null,null,null,null,null,null,null,33,2,Slider,0,3,0,3,3,0,0,3,Infield shift,Standard,NA,Bauer,0,0
FF,2020-08-19,95.8,-1.45558660268598,5.4762601778983,Ryan O'Hearn,656811,545333,null,called_strike,NA,NA,NA,NA,8,null,R,L,R,KC,CIN,S,null,null,0,0,2020,-0.946140114908625,1.62079122240076,0.02,1.72,593160,NA,624585,2,4,Bot,NA,NA,NA,NA,592200,NA,null,6.03101548522853,-139.229427274857,-7.96062720892176,-13.6796952823306,32.5295635316592,-9.4766539586788,3.54,1.74,NA,NA,NA,95.758,2937,6.42527635198859,631422,545333,592200,458015,519058,553993,520471,673451,608671,592206,-1.45558660268598,null,null,null,null,null,null,null,33,1,4-Seam Fastball,0,3,0,3,3,0,0,3,Infield shift,Standard,NA,Bauer,0,0
SL,2020-08-19,82.7,-1.57656888064621,5.40301624163656,Jorge Soler,624585,545333,walk,ball,NA,NA,NA,NA,14,Jorge Soler walks.,R,R,R,KC,CIN,B,null,null,3,0,2020,1.27281727255267,-0.225386967395963,1.71,1.3,593160,NA,NA,2,4,Bot,NA,NA,NA,NA,592200,NA,null,5.02861317166359,-120.465452384947,-2.45472099968322,11.4650153320314,22.8432523689282,-34.1123023765207,3.63,1.68,NA,NA,NA,83.049,3243,6.40986699793998,631422,545333,592200,458015,519058,553993,520471,673451,608671,592206,-1.57656888064621,null,null,0.70,1,0,0,null,32,4,Slider,0,3,0,3,3,0,0,3,Standard,Standard,NA,Bauer,0,0
SL,2020-08-19,81.9,-1.51725321443346,5.36800462708613,Jorge Soler,624585,545333,null,ball,NA,NA,NA,NA,14,null,R,R,R,KC,CIN,B,null,null,2,0,2020,1.32710548169417,-0.400247490809926,1.74,1.84,593160,NA,NA,2,4,Bot,NA,NA,NA,NA,592200,NA,null,4.81332853838813,-119.279936730382,-0.638843406015845,11.7635641518152,22.7110745101673,-36.0901615068559,3.63,1.73,NA,NA,NA,82.239,3066,6.44633276272342,631422,545333,592200,458015,519058,553993,520471,673451,608671,592206,-1.51725321443346,null,null,null,null,null,null,null,32,3,Slider,0,3,0,3,3,0,0,3,Standard,Standard,NA,Bauer,0,0
SL,2020-08-19,83,-1.53723092099716,5.36273494921226,Jorge Soler,624585,545333,null,ball,NA,NA,NA,NA,14,null,R,R,R,KC,CIN,B,null,null,1,0,2020,1.28493555403267,-0.217197274449922,1.94,1.5,593160,NA,NA,2,4,Bot,NA,NA,NA,NA,592200,NA,null,5.45326586675826,-120.871905500362,-1.9746031308018,11.6377378567016,22.3480866874145,-34.1464334289292,3.52,1.65,NA,NA,NA,83.222,3078,6.27843762974972,631422,545333,592200,458015,519058,553993,520471,673451,608671,592206,-1.53723092099716,null,null,null,null,null,null,null,32,2,Slider,0,3,0,3,3,0,0,3,Strategic,Standard,NA,Bauer,0,0
SL,2020-08-19,83.7,-1.53375657850953,5.36324746539007,Jorge Soler,624585,545333,null,ball,NA,NA,NA,NA,14,null,R,R,R,KC,CIN,B,null,null,0,0,2020,1.09583536729834,0.0416994624880713,2.41,1.95,593160,NA,NA,2,4,Bot,NA,NA,NA,NA,592200,NA,null,6.9459272245655,-121.852407716247,-1.58179124779844,9.66786758542162,22.6932923482402,-31.6617944538767,3.56,1.67,NA,NA,NA,83.964,2909,6.32127757848038,631422,545333,592200,458015,519058,553993,520471,673451,608671,592206,-1.53375657850953,null,null,null,null,null,null,null,32,1,Slider,0,3,0,3,3,0,0,3,Strategic,Standard,NA,Bauer,0,0
FF,2020-08-19,96.3,-1.24964779335056,5.52135028649832,Hunter Dozier,641531,545333,strikeout,called_strike,NA,NA,NA,NA,14,Hunter Dozier called out on strikes.,R,R,R,KC,CIN,S,2,null,2,2,2020,-0.647332349092915,1.72714670394929,0.85,2.21,593160,NA,NA,1,4,Bot,NA,NA,NA,NA,592200,NA,null,7.05344129867768,-139.897705629927,-7.11100604709975,-10.1311478736258,32.8270251253249,-8.06597848366095,3.42,1.69,NA,NA,NA,96.2,2895,6.41429571412383,631422,545333,592200,458015,519058,553993,520471,673451,608671,592206,-1.24964779335056,null,null,0.00,1,0,0,null,31,5,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,NA,Bauer,0,0
SL,2020-08-19,84.5,-1.53716992086407,5.42754169807524,Hunter Dozier,641531,545333,null,ball,NA,NA,NA,NA,14,null,R,R,R,KC,CIN,B,null,null,1,2,2020,0.971844287878023,0.0397872784136607,2.77,1.18,593160,NA,NA,1,4,Bot,NA,NA,NA,NA,592200,NA,null,8.10538130391828,-122.889109924583,-3.6754209943908,8.46257154005547,22.06086190005,-31.2789100250396,3.42,1.68,NA,NA,NA,84.772,3239,6.28758630523462,631422,545333,592200,458015,519058,553993,520471,673451,608671,592206,-1.53716992086407,null,null,null,null,null,null,null,31,4,Slider,0,3,0,3,3,0,0,3,Standard,Standard,NA,Bauer,0,0
SL,2020-08-19,84.7,-1.48788787711787,5.39571300634174,Hunter Dozier,641531,545333,null,blocked_ball,NA,NA,NA,NA,14,null,R,R,R,KC,CIN,B,null,null,0,2,2020,1.07010577967438,-0.210778841997367,2.24,0.88,NA,593160,NA,1,4,Bot,NA,NA,NA,NA,592200,NA,null,6.569496203556,-123.23616251298,-3.78356499199935,9.61780451348038,24.289173451466,-33.775217868191,3.42,1.68,NA,NA,NA,84.908,2842,6.41307032684209,631422,545333,592200,458015,519058,553993,520471,673451,608671,592206,-1.48788787711787,null,null,null,null,null,null,null,31,3,Slider,0,3,0,3,3,0,0,3,Standard,Standard,NA,Bauer,0,0
FF,2020-08-19,96,-1.1737249330204,5.59737870395234,Hunter Dozier,641531,545333,null,called_strike,NA,NA,NA,NA,14,null,R,R,R,KC,CIN,S,null,null,0,1,2020,-0.725493573004536,1.65665190696362,0.93,2.1,NA,593160,NA,1,4,Bot,NA,NA,NA,NA,592200,NA,null,7.21997284287838,-139.469582908725,-7.43803436656077,-11.045388129378,29.6938802488031,-9.03072207039267,3.42,1.68,NA,NA,NA,96.408,2871,6.49242994267231,631422,545333,592200,458015,519058,553993,520471,673451,608671,592206,-1.1737249330204,null,null,null,null,null,null,null,31,2,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,NA,Bauer,0,0
FC,2020-08-19,86.4,-1.44434825296461,5.49782961480967,Hunter Dozier,641531,545333,null,called_strike,NA,NA,NA,NA,14,null,R,R,R,KC,CIN,S,null,null,0,0,2020,0.358452297003097,0.00700888807301116,1.11,2.34,NA,593160,NA,1,4,Bot,NA,NA,NA,NA,592200,NA,null,5.36384228363352,-125.908691724922,-1.43113161657793,2.94481205039815,21.4630917874923,-32.0327191179829,3.34,1.61,NA,NA,NA,87.052,2927,6.2673820869204,631422,545333,592200,458015,519058,553993,520471,673451,608671,592206,-1.44434825296461,null,null,null,null,null,null,null,31,1,Cutter,0,3,0,3,3,0,0,3,Standard,Standard,NA,Bauer,0,0
FC,2020-08-19,86.8,-1.48316601997658,5.52353036778704,Nicky Lopez,670032,545333,strikeout,swinging_strike,NA,NA,NA,NA,12,Nicky Lopez strikes out swinging.,R,L,R,KC,CIN,S,2,null,2,2,2020,0.514710538448682,-0.0195377207959543,0.87,3.33,NA,593160,NA,0,4,Bot,NA,NA,NA,NA,592200,NA,null,4.5914510351316,-126.474562932265,0.883799816017597,4.80188219300951,21.7215734420115,-32.7234254487994,3.05,1.42,NA,NA,NA,87.536,3100,6.3302522749301,631422,545333,592200,458015,519058,553993,520471,673451,608671,592206,-1.48316601997658,null,null,0.00,1,0,0,null,30,6,Cutter,0,3,0,3,3,0,0,3,Standard,Strategic,NA,Bauer,1,1
FF,2020-08-19,96,-1.3601826579617,5.5606973782619,Nicky Lopez,670032,545333,null,foul,NA,NA,NA,NA,4,null,R,L,R,KC,CIN,S,null,null,2,2,2020,-0.854266148922938,1.55853205955627,-0.66,2.07,NA,593160,NA,0,4,Bot,NA,NA,NA,NA,592200,NA,null,3.78749670968786,-139.616301835261,-7.1753986667011,-12.0273939431193,30.6941399454327,-10.3669565737227,3.05,1.42,212,76.6,55,96.166,2958,6.36213562428654,631422,545333,592200,458015,519058,553993,520471,673451,608671,592206,-1.3601826579617,null,null,null,null,null,null,null,30,5,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Strategic,0,Bauer,1,0
FF,2020-08-19,96,-1.23968447008085,5.4455848972019,Nicky Lopez,670032,545333,null,ball,NA,NA,NA,NA,14,null,R,L,R,KC,CIN,B,null,null,1,2,2020,-0.804523542945544,1.67682669159037,1.27,1.42,NA,593160,NA,0,4,Bot,NA,NA,NA,NA,592200,NA,null,8.47230281949719,-139.304955175961,-8.85700222184865,-12.3884496512921,31.5325107781928,-8.47719412594586,3.05,1.34,NA,NA,NA,96.184,2939,6.56626068500456,631422,545333,592200,458015,519058,553993,520471,673451,608671,592206,-1.23968447008085,null,null,null,null,null,null,null,30,4,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Strategic,NA,Bauer,0,0
FF,2020-08-19,95.1,-1.45559339874358,5.49892567124188,Nicky Lopez,670032,545333,null,swinging_strike,NA,NA,NA,NA,3,null,R,L,R,KC,CIN,S,null,null,1,1,2020,-0.791611277626199,1.81323854458605,0.36,3.05,NA,593160,NA,0,4,Bot,NA,NA,NA,NA,592200,NA,null,6.53029494987265,-138.281188847871,-4.80482121544283,-11.6529699804229,32.5658623876099,-8.0726585912806,3.05,1.42,NA,NA,NA,94.894,2937,6.33845112310594,631422,545333,592200,458015,519058,553993,520471,673451,608671,592206,-1.45559339874358,null,null,null,null,null,null,null,30,3,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,NA,Bauer,1,1
FF,2020-08-19,94,-1.37676885636108,5.54336092957084,Nicky Lopez,670032,545333,null,ball,NA,NA,NA,NA,12,null,R,L,R,KC,CIN,B,null,null,0,1,2020,-0.87684985297141,1.37022048849201,1.62,2.67,NA,NA,593160,0,4,Bot,NA,NA,NA,NA,592200,NA,null,9.72427834691432,-136.614449197538,-4.81171895704938,-13.0208964059795,27.7281311035022,-14.0737404055172,3.05,1.42,NA,NA,NA,94.43,2835,6.43155692069215,631422,545333,592200,458015,519058,553993,520471,673451,608671,592206,-1.37676885636108,null,null,null,null,null,null,null,30,2,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,NA,Bauer,0,0
FC,2020-08-19,85.2,-1.62334913909186,5.59610102993618,Nicky Lopez,670032,545333,null,foul,NA,NA,NA,NA,5,null,R,L,R,KC,CIN,S,null,null,0,0,2020,0.379173845839736,-0.124572043388492,0.1,2.18,NA,NA,593160,0,4,Bot,NA,NA,NA,NA,592200,NA,null,3.28387188407027,-124.185986892984,-1.54207148164025,3.34008681338699,22.9539089078449,-33.3824575728381,3.34,1.55,212,77.2,53,85.582,2975,6.27179279436414,631422,545333,592200,458015,519058,553993,520471,673451,608671,592206,-1.62334913909186,null,null,null,null,null,null,null,30,1,Cutter,0,3,0,3,3,0,0,3,Standard,Standard,0,Bauer,1,0
FC,2020-08-19,85.4,-1.44849452441023,5.54889562270881,Whit Merrifield,593160,545333,walk,ball,NA,NA,NA,NA,11,Whit Merrifield walks.,R,R,R,KC,CIN,B,null,null,3,2,2020,0.39032160953993,-0.305705675561919,-0.41,3.84,NA,NA,NA,0,4,Bot,NA,NA,NA,NA,592200,NA,null,1.66223669882039,-124.485659599377,2.7848740591121,3.8086460265728,21.7328046471679,-36.0575878305201,3.34,1.55,NA,NA,NA,85.881,2924,6.21296326725933,631422,545333,592200,458015,519058,553993,520471,673451,608671,592206,-1.44849452441023,null,null,0.70,1,0,0,null,29,6,Cutter,0,3,0,3,3,0,0,3,Standard,Standard,NA,Bauer,0,0
FF,2020-08-19,93.6,-1.40816867517549,5.5246582837801,Whit Merrifield,593160,545333,null,foul,NA,NA,NA,NA,11,null,R,R,R,KC,CIN,S,null,null,3,1,2020,-0.896248548242381,1.60726890494043,-0.18,3.57,NA,NA,NA,0,4,Bot,NA,NA,NA,NA,592200,NA,null,5.16652029907954,-136.287385031765,-2.87342794024674,-12.3018512018385,29.4240126205432,-11.6928457019383,3.34,1.55,145,78.7,77,93.826,2874,6.34808504333619,631422,545333,592200,458015,519058,553993,520471,673451,608671,592206,-1.40816867517549,null,null,null,null,null,null,null,29,5,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,0,Bauer,1,0
FF,2020-08-19,94.2,-1.32357536720155,5.63426039317669,Whit Merrifield,593160,545333,null,ball,NA,NA,NA,NA,9,null,R,R,R,KC,CIN,B,null,null,2,1,2020,-0.510489019887529,1.68128145102013,0.62,1.54,NA,NA,NA,0,4,Bot,NA,NA,NA,NA,592200,NA,null,6.18925690559657,-136.92373667547,-8.72063322605081,-7.72324181156569,27.9685887954547,-9.27421642976913,3.34,1.54,NA,NA,NA,94.787,2648,6.52388103893024,631422,545333,592200,458015,519058,553993,520471,673451,608671,592206,-1.32357536720155,null,null,null,null,null,null,null,29,4,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,NA,Bauer,0,0
SL,2020-08-19,79.6,-1.65989989906946,5.42682490266544,Whit Merrifield,593160,545333,null,ball,NA,NA,NA,NA,12,null,R,R,R,KC,CIN,B,null,null,1,1,2020,1.48952174966311,-0.425172234114997,0.01,3.58,NA,NA,NA,0,4,Bot,NA,NA,NA,NA,592200,NA,null,0.87545021795144,-115.925461352846,3.46329431528746,13.3157166654538,20.810623916715,-36.8471561920736,3.34,1.55,NA,NA,NA,79.738,2902,6.25050352611307,631422,545333,592200,458015,519058,553993,520471,673451,608671,592206,-1.65989989906946,null,null,null,null,null,null,null,29,3,Slider,0,3,0,3,3,0,0,3,Standard,Standard,NA,Bauer,0,0
SL,2020-08-19,79.4,-1.60478731756922,5.49568579133585,Whit Merrifield,593160,545333,null,ball,NA,NA,NA,NA,11,null,R,R,R,KC,CIN,B,null,null,0,1,2020,1.52435183766931,-0.222795635107453,-0.08,4.01,NA,NA,NA,0,4,Bot,NA,NA,NA,NA,592200,NA,null,0.491134954302156,-115.621653829096,3.89865936338521,13.618941508366,20.8739348325623,-35.0888044554773,3.34,1.55,NA,NA,NA,79.574,2817,6.29890417989672,631422,545333,592200,458015,519058,553993,520471,673451,608671,592206,-1.60478731756922,null,null,null,null,null,null,null,29,2,Slider,0,3,0,3,3,0,0,3,Standard,Standard,NA,Bauer,0,0
FC,2020-08-19,83.8,-1.49533922426143,5.53824642188497,Whit Merrifield,593160,545333,null,called_strike,NA,NA,NA,NA,5,null,R,R,R,KC,CIN,S,null,null,0,0,2020,0.533378562334373,-0.0656109753985694,0.25,2.58,NA,NA,NA,0,4,Bot,NA,NA,NA,NA,592200,NA,null,2.98270722478826,-122.261794206867,-0.430827280563784,4.93203822013924,19.9670608095537,-32.9481764264974,3.34,1.59,NA,NA,NA,84.554,2891,6.25769529438077,631422,545333,592200,458015,519058,553993,520471,673451,608671,592206,-1.49533922426143,null,null,null,null,null,null,null,29,1,Cutter,0,3,0,3,3,0,0,3,Standard,Standard,NA,Bauer,0,0
FF,2020-08-19,93.8,-1.54640734622484,5.49074445509526,Meibrys Viloria,650619,545333,strikeout,swinging_strike,NA,NA,NA,NA,11,Meibrys Viloria strikes out swinging.,R,L,R,KC,CIN,S,2,null,2,2,2020,-0.928052235637786,1.74643061509721,-0.54,3.97,NA,NA,NA,2,3,Bot,NA,NA,NA,NA,592200,NA,null,4.65728636231753,-136.562557954782,-2.08683127971777,-12.638426305296,29.7389868184902,-10.051208671049,3.32,1.51,NA,NA,NA,94.072,2890,6.39644990693945,631422,545333,592200,458015,519058,553993,520471,673451,608671,592206,-1.54640734622484,null,null,0.00,1,0,0,null,24,5,4-Seam Fastball,0,3,0,3,3,0,0,3,Infield shift,Standard,NA,Bauer,1,1
KC,2020-08-19,81.3,-1.41808328692633,5.74447368478437,Meibrys Viloria,650619,545333,null,ball,NA,NA,NA,NA,14,null,R,L,R,KC,CIN,B,null,null,1,2,2020,0.832742087749448,-1.6001951145498,0.33,1.15,NA,NA,NA,2,3,Bot,NA,NA,NA,NA,592200,NA,null,2.30282077231879,-118.298848478792,-0.537494847783489,7.24163423109756,25.6212598449276,-47.1749857726873,3.13,1.34,NA,NA,NA,80.56,1521,6.09327526903392,631422,545333,592200,458015,519058,553993,520471,673451,608671,592206,-1.41808328692633,null,null,null,null,null,null,null,24,4,Knuckle Curve,0,3,0,3,3,0,0,3,Infield shift,Standard,NA,Bauer,0,0
FF,2020-08-19,93.5,-1.51066305339083,5.53024260766396,Meibrys Viloria,650619,545333,null,called_strike,NA,NA,NA,NA,8,null,R,L,R,KC,CIN,S,null,null,1,1,2020,-0.966264089070672,1.55406392892576,0.25,1.61,NA,NA,NA,2,3,Bot,NA,NA,NA,NA,592200,NA,null,6.66587693897739,-135.958755224096,-7.81421283607857,-13.4142370801366,28.0533070785947,-11.3522848828106,3.32,1.51,NA,NA,NA,93.834,2493,6.39379446247384,631422,545333,592200,458015,519058,553993,520471,673451,608671,592206,-1.51066305339083,null,null,null,null,null,null,null,24,3,4-Seam Fastball,0,3,0,3,3,0,0,3,Infield shift,Standard,NA,Bauer,0,0
FF,2020-08-19,92.6,-1.56146498661652,5.55935811910835,Meibrys Viloria,650619,545333,null,swinging_strike,NA,NA,NA,NA,1,null,R,L,R,KC,CIN,S,null,null,1,0,2020,-0.908736786392193,1.71818860021263,-0.31,2.79,NA,NA,NA,2,3,Bot,NA,NA,NA,NA,592200,NA,null,5.19019417980528,-134.776775178649,-5.03863637363544,-12.1963861065809,28.4239934077134,-10.3095815033043,3.32,1.51,NA,NA,NA,92.815,2797,6.33936715961125,631422,545333,592200,458015,519058,553993,520471,673451,608671,592206,-1.56146498661652,null,null,null,null,null,null,null,24,2,4-Seam Fastball,0,3,0,3,3,0,0,3,Infield shift,Standard,NA,Bauer,1,1
FF,2020-08-19,92.6,-1.60679311507322,5.50858769729715,Meibrys Viloria,650619,545333,null,ball,NA,NA,NA,NA,11,null,R,L,R,KC,CIN,B,null,null,0,0,2020,-0.880351892239256,1.7735309296205,-1.17,3.08,NA,NA,NA,2,3,Bot,NA,NA,NA,NA,592200,NA,null,3.03282864416372,-134.760704508484,-4.26622624982515,-11.390243723149,28.7923516144419,-9.8257168532583,3.29,1.56,NA,NA,NA,92.663,2756,6.28375215313257,631422,545333,592200,458015,519058,553993,520471,673451,608671,592206,-1.60679311507322,null,null,null,null,null,null,null,24,1,4-Seam Fastball,0,3,0,3,3,0,0,3,Infield shift,Standard,NA,Bauer,0,0
FF,2020-08-19,93.9,-1.47722575619391,5.65550749613986,Adalberto Mondesi,609275,545333,strikeout,foul_tip,NA,NA,NA,NA,11,Adalberto Mondesi strikes out on a foul tip.,R,L,R,KC,CIN,S,2,null,2,2,2020,-0.766369290967873,1.74398768426921,-0.97,2.77,NA,NA,NA,1,3,Bot,NA,NA,NA,NA,592200,NA,null,3.02349985374147,-136.663930147807,-5.61107242424585,-10.2707845876165,30.5704021856279,-9.29497224913754,3.45,1.58,NA,NA,NA,93.917,2837,6.32325838159193,631422,545333,592200,458015,519058,553993,520471,673451,608671,592206,-1.47722575619391,null,null,0.00,1,0,0,null,23,5,4-Seam Fastball,0,3,0,3,3,0,0,3,Infield shift,Standard,NA,Bauer,1,0
FF,2020-08-19,93.4,-1.65203949475771,5.56292035486486,Adalberto Mondesi,609275,545333,null,foul,NA,NA,NA,NA,3,null,R,L,R,KC,CIN,S,null,null,2,1,2020,-0.854184077220546,1.54078502103461,0.67,3.17,NA,NA,NA,1,3,Bot,NA,NA,NA,NA,592200,NA,null,7.85652626908361,-135.748644432225,-3.8087353805156,-12.2696171789674,29.2750043235593,-12.4574947134364,3.45,1.58,NA,NA,NA,93.446,2839,6.34762350106723,631422,545333,592200,458015,519058,553993,520471,673451,608671,592206,-1.65203949475771,null,null,null,null,null,null,null,23,4,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,NA,Bauer,1,0
FF,2020-08-19,93.6,-1.57107925885997,5.60190481741758,Adalberto Mondesi,609275,545333,null,foul,NA,NA,NA,NA,1,null,R,L,R,KC,CIN,S,null,null,2,0,2020,-0.696767034147655,1.64768251611371,-0.31,2.98,NA,NA,NA,1,3,Bot,NA,NA,NA,NA,592200,NA,null,4.80182593919515,-136.269730682974,-4.67798980686356,-9.72746054830144,29.1528575940782,-10.7941248689933,3.45,1.58,229,81.8,57,93.821,2696,6.33279499128368,631422,545333,592200,458015,519058,553993,520471,673451,608671,592206,-1.57107925885997,null,null,null,null,null,null,null,23,3,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,0,Bauer,1,0
FF,2020-08-19,92,-1.60622239565511,5.55424702582498,Adalberto Mondesi,609275,545333,null,ball,NA,NA,NA,NA,11,null,R,L,R,KC,CIN,B,null,null,1,0,2020,-0.710982265095816,1.68133238810376,-1.39,3.14,NA,NA,NA,1,3,Bot,NA,NA,NA,NA,592200,NA,null,2.08093841528254,-134.024683026394,-3.96028633881926,-9.02626488724262,28.0388122724545,-11.2340061606929,3.45,1.57,NA,NA,NA,92.203,2806,6.2770270043014,631422,545333,592200,458015,519058,553993,520471,673451,608671,592206,-1.60622239565511,null,null,null,null,null,null,null,23,2,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,NA,Bauer,0,0
